ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
0.3,0.2309401076758503,0.002,10.0,-0.0034087818989673177,-0.0058137703098296275,-3.886999953700652e-05,-0.0058137703098296275,0.03813769037996836,0.0018668629585468083,1.1102230246251565e-16,1.1042629731349314e-16,3.862775230777322
0.3,0.2309401076758503,0.002,12.0,-0.0034088581819700014,-0.005813770295983566,-3.88742100907195e-05,-0.005813770295983566,0.03813945982953264,0.0018668629683408489,6.938893903907228e-18,7.61900271871502e-17,4.666518194144944
0.3,0.2309401076758503,0.002,14.0,-0.0034088893717025117,-0.005813770295773632,-3.88844648955668e-05,-0.005813770295773632,0.038139959364986445,0.0018668629696882433,6.938893903907228e-18,3.74575767654754e-17,5.468880969379037
0.3,0.2309401076758503,0.002,16.0,-0.0034089305135805194,-0.005813770289423857,-3.8918340392702505e-05,-0.005813770289423857,0.038140129404427556,0.001866862969573821,6.938893903907228e-18,1.3812735677465326e-16,6.270508018782228
0.3,0.2309401076758503,0.004,10.0,-0.0035254189763917866,-0.011631056217853422,-0.00015550707696147543,-0.011631056217853422,0.03811301821760525,0.0037349130732511893,2.7755575615628914e-17,9.680705140661846e-17,3.8633906124246713
0.3,0.2309401076758503,0.004,12.0,-0.003525653159211552,-0.011631056191011348,-0.00015566918733227013,-0.011631056191011348,0.03811476661515855,0.0037349130903860384,1.3877787807814457e-17,1.6296247535484087e-17,4.667525217136068
0.3,0.2309401076758503,0.004,14.0,-0.0035263104610638698,-0.011631056190456414,-0.0001563055542569249,-0.011631056190456414,0.038115278478941916,0.0037349130960274424,1.1188630228279524e-16,1.1016518467818084e-16,5.470421159801853
0.3,0.2309401076758503,0.004,16.0,-0.0035284858488745553,-0.011631056195492017,-0.00015847367568673845,-0.011631056195492017,0.038115513647800484,0.0037349131039244032,2.7755575615628914e-17,7.49151535309508e-17,6.272745094724068
0.3,0.2309401076758503,0.006,10.0,-0.0037200930022090874,-0.01745537516027209,-0.00035018110277877613,-0.01745537516027209,0.03807186043712806,0.005605338215597111,2.7755575615628914e-17,4.885025661874571e-17,3.8644174046807516
0.3,0.2309401076758503,0.006,12.0,-0.0037219453580844986,-0.017455375127122003,-0.0003519613862052167,-0.017455375127122003,0.03807362785596622,0.005605338249122738,5.551115123125783e-17,1.6883948721335656e-16,4.6692062689500595
0.3,0.2309401076758503,0.006,14.0,-0.003729198200230187,-0.01745537513579335,-0.00035919329342324214,-0.01745537513579335,0.03807435927459169,0.0056053382606371105,0.0,1.962615573354719e-17,5.472993666750045
0.3,0.2309401076758503,0.006,16.0,-0.003753885729643135,-0.01745537515996232,-0.0003838735564553183,-0.01745537515996232,0.03807531864944527,0.005605338262564569,2.7755575615628914e-17,9.770051323749143e-17,6.276483959925723
0.4,0.30792014356780045,0.002,10.0,-0.011062942955368705,-0.005328831770979195,-3.709078535428338e-05,-0.005328831770979195,0.09735644795592033,0.0022066677763622478,6.938893903907228e-18,2.3852447794681098e-18,3.8693958733684393
0.4,0.30792014356780045,0.002,12.0,-0.011063150958305425,-0.005328831761894347,-3.709492980346826e-05,-0.005328831761894347,0.09736057980776484,0.0022066677911026233,6.938893903907228e-18,2.7668839441830073e-16,4.672403298139023
0.4,0.30792014356780045,0.002,14.0,-0.011063220760782679,-0.005328831761976697,-3.7105164353540276e-05,-0.005328831761976697,0.0973617394509573,0.0022066677916597055,6.938893903907228e-18,1.4696487424323818e-16,5.4742481274712915
0.4,0.30792014356780045,0.002,16.0,-0.01106327541493435,-0.005328831762911563,-3.7139212788557877e-05,-0.005328831762911563,0.0973621313830216,0.002206667799177109,0.0,2.185751579730777e-16,6.275495719822936
0.4,0.30792014356780045,0.004,10.0,-0.011174243395564876,-0.010661012688986136,-0.0001483912255504545,-0.010661012688986136,0.09732415215392164,0.004414791325024203,4.449557262054371e-16,2.0383000842727483e-16,3.8700134855272847
0.4,0.30792014356780045,0.004,12.0,-0.011174609279770067,-0.010661012671692137,-0.00014855325126810967,-0.010661012671692137,0.09732825186054124,0.0044147913522680216,1.3877787807814457e-17,6.938893903907228e-17,4.673413195669742
0.4,0.30792014356780045,0.004,14.0,-0.011175305756865064,-0.010661012671174544,-0.0001491901604359254,-0.010661012671174544,0.09732942618404758,0.004414791354292347,2.220446049250313e-16,1.7694179454963432e-16,5.47579191098344
0.4,0.30792014356780045,0.004,16.0,-0.011177495717054555,-0.010661012672748094,-0.0001513595149087634,-0.010661012672748094,0.0973299039029113,0.004414791363579418,2.2247786310271853e-16,7.58730846505859e-17,6.2777371973867675
